2015-01-05
2015-02-17
-0.00116410
-0.00163669
-0.00082624
-0.00580861
-0.00287575
0.00065808
-0.00135322
0.00074826
0.05954715
0.00159630
-0.01511573
0.01410991
0.07284299
2015-02-18
0.00708361
0.00674036
-0.00392795
0.00621907
-0.00018423
-0.00602445
0.00810019
0.00721151
-0.03752518
-0.00031436
-0.00697737
-0.02630982
-0.02240096
2015-02-19
-0.00046859
-0.00516789
-0.00613416
-0.00041045
0.00555792
0.00436322
-0.00074454
0.00158444
0.02249434
-0.00106262
0.00614928
-0.01897442
-0.01040997
2015-02-20
-0.00163836
-0.00283023
-0.00796263
-0.00292563
-0.00123424
-0.00251599
-0.00795446
-0.00421973
0.00942069
0.00610784
-0.00223923
-0.01615798
-0.06693947
2015-02-23
0.00649121
-0.00340486
0.00934388
0.00129668
-0.00200267
-0.00073928
0.00603322
0.00142977
-0.03530896
-0.00030339
-0.00340997
-0.01783792
0.01801852
2015-02-24
-0.00594535
-0.00319442
-0.01057548
-0.00427033
0.00410194
0.00145388
-0.01070422
0.00015054
-0.03509131
0.00275497
-0.00283666
-0.00344378
-0.06161246
2015-02-25
0.00429903
0.00614303
0.00052612
0.00053285
0.00043270
0.00009253
0.00481475
-0.00630625
-0.00960334
-0.00076602
0.00341964
0.03411127
0.01089735
2015-02-26
0.00644406
0.00519923
0.00167497
0.00216810
0.00450879
0.00058894
0.00602876
0.01159215
0.02358958
-0.00147712
0.00713516
-0.05689319
0.00504503
2015-02-27
-0.00996292
-0.00575927
-0.00430278
-0.01402614
-0.00716423
-0.00465998
-0.01482643
-0.00423092
-0.00696864
-0.00296068
0.00247709
0.03247503
-0.04184094
2015-03-02
-0.00257257
-0.00091930
-0.00178298
-0.00388071
-0.00077054
-0.00375412
-0.00311530
0.00128247
0.04014245
0.00610624
-0.00404911
-0.00342221
-0.02274550
2015-03-03
-0.00373011
-0.00195585
-0.00439149
0.00153033
-0.00306117
-0.00314966
-0.00220237
-0.00572067
0.01806985
-0.00454887
-0.00306834
0.01858010
0.06098542
2015-03-04
0.00817791
0.00447613
-0.00239666
0.00027945
0.00049165
0.00472815
-0.00127340
0.00753412
0.00047111
-0.00439816
-0.00282794
0.01979483
0.02634541
2015-03-05
0.00039107
0.00470541
-0.00270247
-0.00899464
-0.00663170
-0.00011701
-0.00868708
0.00378848
-0.00519478
0.00119537
-0.00392235
-0.01505553
-0.01344198
2015-03-06
-0.00491674
-0.00464135
-0.01056264
-0.00452222
-0.00114425
-0.00328748
0.00630451
-0.01342213
0.05884051
-0.01427536
-0.02695083
-0.02291617
0.07938502
2015-03-09
-0.00806387
-0.00963130
-0.01110251
-0.01700942
-0.01253097
-0.00576452
-0.02177492
-0.01700681
-0.02029385
0.00393666
0.00197387
0.00783057
-0.00925317
2015-03-10
-0.00485347
-0.00142717
-0.00272874
-0.00115979
0.00312187
-0.00552557
-0.00661248
-0.00308797
-0.03193977
-0.01710682
-0.00541592
-0.03479849
0.10276752
2015-03-11
-0.00567093
-0.00423793
-0.01099086
-0.01157867
-0.00150932
0.00305219
-0.01831384
-0.00673105
-0.00802836
-0.00191952
-0.00813578
-0.00248814
0.01072718
2015-03-12
-0.00472672
-0.00506035
-0.01091114
-0.01504971
-0.00993479
-0.00307695
-0.01383265
0.00204374
-0.00618314
0.01252270
0.00121593
-0.02352553
-0.08987157
2015-03-13
0.01316811
0.00378302
0.00631296
0.00732653
-0.00260992
0.00076631
0.01086979
0.01346160
0.00760461
-0.00609324
0.00043390
-0.04811025
0.03692335
2015-03-16
-0.01179816
-0.00986386
-0.00393163
-0.01370921
-0.00932474
-0.00020606
-0.01166449
-0.01177963
-0.00665083
0.01344291
0.00060720
-0.02164194
-0.02467701
2015-03-17
0.00366247
0.00339189
-0.00104252
0.00867434
0.00473306
-0.00019772
-0.00652147
0.00837871
-0.01924985
-0.00332570
-0.00434481
-0.00961771
0.00319797
2015-03-18
-0.00274810
-0.00107971
0.00205626
0.00237124
-0.00498386
0.00071707
-0.00600522
-0.00881776
-0.05339263
0.01208510
0.00269598
0.02723729
-0.11419749
2015-03-19
0.02017471
0.01849320
0.02469511
0.02349419
0.01412854
0.01007695
0.01495180
0.02563870
0.01323849
-0.00488449
0.01525559
-0.01579813
0.00713266
2015-03-20
-0.01559035
-0.01174495
-0.00876794
-0.01682703
-0.01347922
-0.00579672
0.01273652
-0.00985899
-0.02406057
0.00897238
0.01333982
0.03925576
-0.07755818
2015-03-23
0.01629064
0.00951688
0.01244401
0.01467014
0.01222323
0.00610495
0.00786730
0.01837671
-0.00780237
-0.00174726
0.00269720
0.03714068
0.02951401
2015-03-24
0.01166590
0.00475663
0.01183445
0.01087479
0.00058290
0.00231048
0.01736165
0.01119027
-0.01951021
-0.00615835
0.00310960
0.00126364
0.01553861
2015-03-25
-0.00157392
0.00095885
0.00667859
-0.00393254
-0.00792298
-0.00034232
0.00154129
-0.00397275
0.02211777
-0.01466593
0.00468824
0.03515666
0.12542223
2015-03-26
-0.00415859
-0.00143787
-0.00084375
0.00534539
0.00292662
0.00228159
0.00356011
-0.00524740
0.04431589
-0.00238033
0.00649347
0.04412483
0.02304843
2015-03-27
0.00046986
0.00380702
-0.00291127
-0.00678344
-0.00127861
0.00280685
-0.00797696
0.00091067
-0.02983787
0.00236576
-0.00440761
-0.05105798
-0.04730396
2015-03-30
-0.01276578
-0.01025230
0.00203690
-0.00013054
0.00184416
-0.00056201
-0.00802816
-0.00590433
0.00767076
0.01216238
-0.01258089
-0.00389542
-0.03786791
2015-03-31
-0.00992812
-0.00516595
-0.00636728
-0.00503799
-0.00516695
-0.00637794
-0.00484200
-0.00609449
-0.01488354
-0.00883469
-0.00143593
-0.02243555
0.05236093
2015-04-01
-0.00580336
-0.00115921
-0.00499084
-0.00854087
0.00137821
-0.00007501
-0.00652614
-0.00747332
-0.03472205
-0.00397325
0.02091077
0.05098866
-0.01184226
2015-04-02
-0.00091322
0.00613486
0.00619070
0.00295728
0.00048943
0.00373968
0.00506365
-0.00059547
0.01908860
0.00352345
-0.00597756
-0.01914804
-0.02955216
2015-04-06
0.00814590
0.00692595
0.00819007
0.01194195
0.00672599
0.00732856
0.00974698
0.01451827
0.00000000
0.00658707
0.01463134
0.05925904
0.00476027
2015-04-07
-0.00708386
0.00004000
-0.00608355
-0.00606532
-0.00268388
-0.00548889
-0.00325536
-0.01068239
-0.00579408
-0.00206403
-0.00658655
0.03468120
0.00271003
2015-04-08
0.00693094
-0.00236196
-0.00795416
-0.01017215
-0.00450175
-0.00678164
-0.01596848
-0.00376085
0.00105595
0.00267894
-0.00621455
-0.06822571
-0.05564719
2015-04-09
0.00544128
-0.00299461
-0.00056937
-0.00359800
0.00368300
0.00163072
0.00137336
0.00617525
0.03270469
0.00444758
-0.00792761
0.00731162
-0.06577911
2015-04-10
0.00253915
-0.00283454
-0.01113681
-0.01083424
-0.01105284
-0.00378985
-0.00387448
0.00295038
-0.00358147
0.00518938
0.00917361
0.01659705
-0.03974035
2015-04-13
-0.00453514
0.00060441
-0.00215749
-0.00556437
-0.00506391
0.00283274
-0.00261588
-0.00506324
-0.00616967
-0.00459181
-0.00440945
0.00521489
0.10265413
2015-04-14
-0.01075566
-0.00178837
0.00192209
-0.00348464
0.00186107
0.00124862
0.00304878
-0.01012503
-0.01821542
0.00162843
-0.00543457
0.02623727
-0.01955872
2015-04-15
0.00357236
0.00863780
0.00457450
0.00699200
0.00706557
0.00502679
0.01620163
0.00666347
-0.00210309
0.00513499
0.00726725
0.05654311
-0.06263835
2015-04-16
0.00841112
0.01449945
0.00819598
0.00278279
0.00381844
0.00263205
0.01815474
0.01026886
-0.01164648
-0.00077875
-0.00291728
0.00565872
-0.01886847
2015-04-17
0.01430750
0.00837373
0.00868181
0.00735125
0.00627723
0.00083127
0.00757174
0.00830708
-0.01502174
-0.01137570
0.00408183
-0.01725249
0.09747234
2015-04-20
0.00257374
-0.00076202
0.00530443
0.00506792
0.00310861
0.00190024
-0.00990966
0.00683440
0.02403318
0.00919275
-0.00784516
0.01141645
-0.04340513
2015-04-21
-0.01118274
-0.00100678
-0.00409087
-0.00582055
-0.00391406
-0.00316789
-0.00622981
-0.00576249
0.01102086
-0.00148170
0.00784516
-0.02006522
-0.00376650
2015-04-22
-0.00092630
-0.00355251
0.00073312
-0.00053721
0.00173110
-0.00366795
0.00017523
0.00145664
0.02880857
0.00507458
-0.01339044
0.01615547
-0.04160846
2015-04-23
0.00448500
0.00199928
-0.01538500
-0.00148132
0.00680381
-0.00264621
-0.00258059
-0.00382875
-0.01275852
0.00235494
0.00629910
0.02774545
-0.01826176
2015-04-24
0.00349366
0.00779876
0.01465188
0.00828239
0.00096288
0.00316463
0.00739046
-0.00829631
-0.01552825
0.00225027
-0.01620568
-0.01027079
-0.01534141
2015-04-27
0.00718081
-0.00185069
0.00194899
0.00497641
0.00823725
0.00540045
0.00723085
0.00394933
0.00364487
-0.00414991
0.02362952
-0.00280357
0.06535185
2015-04-28
0.00431760
0.00629780
-0.00185470
0.00082642
0.00310075
-0.00167188
0.00644119
0.00251441
0.02514889
0.00276540
0.00885287
0.00122753
-0.05563519
2015-04-29
0.01633926
0.00464161
-0.00113000
0.00834549
0.00727292
0.00254678
0.01090060
0.01235861
0.03094061
-0.00374735
-0.00346560
0.02629000
0.07600560
2015-04-30
-0.00023996
0.00154637
0.01686221
0.01315036
0.00598309
-0.00123640
0.01639506
-0.01540554
0.00539081
-0.01018055
-0.02290881
0.01776545
0.08308282
2015-05-01
-0.01152594
-0.00494681
0.00757937
0.00898724
-0.00469410
-0.00404328
-0.00199589
-0.00007610
0.03411337
0.01086378
-0.00670377
-0.00808220
-0.13598903
2015-05-04
-0.00928253
-0.00693066
-0.00010714
-0.00256485
-0.01363373
-0.00570980
-0.00866848
-0.01044030
0.00846660
0.00293643
0.01041813
-0.00372631
0.01174186
2015-05-05
0.00164568
0.00573094
-0.00038558
-0.00329441
-0.00157396
0.00029973
0.00266799
0.00195867
0.01902174
-0.01190800
0.00537808
0.02463883
0.10761478
2015-05-06
0.01167568
0.00181268
0.00695378
0.00332798
0.00339326
0.00148321
0.00051438
-0.00533975
0.02898749
-0.00446568
-0.00243332
0.00873654
0.05704188
2015-05-07
0.00270165
0.00270440
0.01154195
0.01377536
0.00445596
0.00438741
0.02026258
-0.00142423
-0.02531781
0.00376671
-0.00665913
-0.03320572
-0.00132097
2015-05-08
-0.00697746
-0.00579813
-0.00560318
-0.00836893
0.01077295
-0.00260969
-0.00446243
-0.00627192
-0.01569018
0.01336815
0.00565041
0.00760590
-0.16255784
2015-05-11
0.00308628
0.00145467
-0.01059794
-0.00471260
0.00174254
-0.00059292
-0.00381930
-0.00245318
0.05607248
-0.00510256
-0.00497411
-0.00236007
0.07416357
2015-05-12
-0.00332333
-0.00026466
-0.00319389
-0.00444542
0.00922573
-0.00292607
-0.01009122
-0.01092913
-0.00617556
-0.00295400
0.00791319
0.02500130
0.00072171
2015-05-13
0.01144052
0.00751980
0.00663504
0.00688868
0.00601517
0.00246700
0.01174959
0.00966761
0.00968747
-0.00030500
0.02140277
-0.00412372
-0.00724112
2015-05-14
0.01521712
0.00409063
0.01226904
0.01143246
0.00439750
0.00564863
0.01204355
0.01584611
-0.01902291
0.01072160
0.00572880
-0.01030079
-0.07701922
2015-05-15
-0.00324000
-0.00242299
0.00480986
0.00478997
0.00203258
-0.00026011
0.00212059
-0.00548482
-0.04475635
0.00076812
0.00008158
-0.00317810
-0.02866436
2015-05-18
-0.00492069
-0.00240052
-0.00295421
0.00350752
-0.00165465
-0.00116552
0.00751617
-0.00470944
0.03983126
0.00304331
0.00187507
-0.00436532
0.02787910
2015-05-19
-0.00649699
-0.01102800
-0.01162238
-0.01044042
-0.00524542
-0.00476530
-0.01140582
-0.01097691
0.01514513
-0.00064358
-0.01716888
-0.03719688
0.00938246
2015-05-20
-0.00915212
-0.00690094
-0.01191576
-0.01597756
-0.00946300
-0.00625230
-0.01769637
-0.00206325
-0.00487489
-0.00093095
0.00165577
0.02959613
0.00233189
2015-05-21
-0.00553005
0.00185809
0.00106772
-0.00412679
0.00172387
-0.00463069
-0.00501077
-0.00784547
-0.02975873
0.00233515
-0.00372934
0.02907476
-0.06164420
2015-05-22
0.00299829
0.00085233
-0.00091826
0.00099950
0.00775482
0.00142824
0.00179400
0.00674193
0.01363656
-0.00223639
-0.00008301
-0.01660616
0.00165020
2015-05-26
0.00195488
-0.00197438
-0.00232953
-0.00198786
-0.00018567
-0.00023851
0.00034246
0.00138835
-0.03584935
-0.01033520
-0.01430097
-0.02870690
0.14765218
2015-05-27
-0.01058875
-0.00849512
-0.00653586
-0.00753061
-0.00476957
-0.01133357
-0.01282080
-0.00880867
-0.00093637
0.00912092
-0.00109555
-0.00900128
-0.05782803
2015-05-28
-0.00123831
-0.00237956
0.00200891
0.00102408
-0.00315168
-0.00611204
-0.00372311
-0.00079702
-0.00234461
-0.00126756
0.00185337
0.00295168
0.00300978
2015-05-29
-0.01000548
0.00232320
0.00717456
0.00551965
-0.00202416
-0.00064632
-0.00190253
-0.00815033
-0.01656847
-0.00633852
0.00109363
0.04442159
0.03904730
2015-06-01
-0.00168336
-0.00249187
0.00180453
-0.00021918
-0.00197423
-0.00300792
0.00147703
-0.01178290
0.04526076
0.00205734
-0.00092524
-0.00165973
0.00934923
2015-06-02
-0.00396767
-0.00546823
-0.00498067
-0.00319454
-0.00583850
-0.00525217
-0.02251932
0.00071013
0.03320185
-0.00100911
0.00486899
0.01745471
0.01914270
2015-06-03
0.01937629
0.00887801
0.01339794
0.02057052
0.00916172
0.00651712
0.01596135
0.00877669
0.04318456
0.00211663
-0.00790321
-0.02680059
-0.04158305
2015-06-04
0.00139848
-0.00340176
-0.00120980
0.00962402
-0.00085863
-0.00215831
0.00831270
-0.00207624
-0.02525279
-0.00866056
-0.00830648
-0.02788347
0.07405569
2015-06-05
-0.01121039
-0.00304610
-0.00006428
-0.00444815
0.00250136
-0.00061119
-0.00072461
-0.00335578
0.04035376
-0.00143722
-0.00606138
0.01929542
-0.03458159
2015-06-08
-0.00872642
0.00296584
-0.00603784
-0.00893744
-0.00634099
-0.00999173
-0.02415873
-0.01119949
-0.00878112
-0.00649556
0.00461334
-0.01688454
0.07325307
2015-06-09
0.00872642
0.00378009
0.01377156
0.01543669
0.00509715
0.00852146
0.01827679
0.01155590
0.01500654
0.00041827
0.00348871
0.03382128
-0.05512146
2015-06-10
0.00038446
0.00565661
-0.00282113
0.00160315
0.00313543
0.00179996
0.00668119
0.00214153
0.02492463
0.01197049
0.00744687
0.02122315
-0.09034670
2015-06-11
0.00524361
0.00536284
-0.00226625
0.00114185
0.00665701
0.01191737
-0.00096650
-0.01383840
-0.03909160
0.00173712
-0.00524088
-0.01080207
-0.02838701
2015-06-12
0.00223688
-0.00154682
-0.00189704
-0.00632600
0.00077518
-0.00580251
-0.00997915
-0.00450035
0.00083897
-0.00701887
-0.00093270
-0.01341860
0.06987441
2015-06-15
-0.00239147
-0.00176367
0.00439985
-0.00184170
0.00338662
0.00235751
0.01083629
-0.00357183
-0.01138530
-0.00463329
0.00549893
-0.00736526
0.11049972
2015-06-16
0.00356228
-0.00010563
-0.00004312
0.00507297
0.00221220
-0.00105385
0.00153460
0.00125924
-0.01710904
0.00567373
-0.00405787
0.00753206
-0.03841531
2015-06-17
-0.00139537
0.00167409
-0.00199821
-0.00310762
0.00279555
-0.00015397
-0.00101822
-0.00223755
-0.00519036
0.00197768
-0.00347913
-0.00083415
-0.02115401
2015-06-18
-0.00278509
0.00541502
0.01165936
0.01131710
0.01324021
-0.00073690
0.01511229
-0.01359618
0.01932638
0.00985400
0.02111183
0.00880628
-0.09468971
2015-06-19
0.00830067
0.00008178
-0.00043427
0.00006815
0.00193541
0.00428343
-0.01680742
0.00421169
-0.03638345
-0.00531762
0.00000000
-0.01399323
0.05673717
2015-06-22
-0.00311117
-0.00375476
0.00346848
0.00019341
0.00039706
0.00204270
0.00656745
-0.00241865
0.04020422
0.00607637
-0.01492569
0.00117361
-0.09144947
2015-06-23
-0.00480320
-0.00321302
-0.00334911
-0.00210182
-0.00352030
-0.00510299
-0.00111536
-0.00468268
0.02055012
0.00063567
-0.00635622
0.02204080
-0.05071510
2015-06-24
0.00177917
-0.00078746
-0.01327456
-0.01570787
-0.00558794
-0.00389100
-0.01136313
-0.00041202
-0.01589986
-0.00738047
-0.00306538
-0.01220328
0.09072047
2015-06-25
-0.00424921
-0.00492162
0.00000000
0.00311064
-0.00198143
0.00007269
-0.00157639
0.00337052
0.00923593
-0.00297800
-0.00093851
-0.00950244
0.05501937
2015-06-26
0.00316591
0.00419970
-0.00324065
-0.00035853
0.00223335
0.00204485
0.00342421
-0.00041332
0.03409662
-0.00039016
0.00119436
-0.00117321
0.00071354
2015-06-29
-0.01397771
-0.00153147
-0.00423005
-0.02055753
-0.00330112
0.00800947
-0.01498035
-0.00939167
-0.06034698
-0.02108697
0.00476311
-0.02204225
0.29602802
2015-06-30
0.00604322
-0.00491862
0.01564535
0.02234041
0.00246695
-0.00047291
0.00685845
0.00232256
0.00171451
0.00265496
-0.00595746
0.01935543
-0.03344437
2015-07-01
0.00276603
-0.00523122
-0.00945933
-0.00786996
-0.00285915
0.00231781
0.00236705
-0.00763052
0.03492884
0.00691210
-0.00213630
-0.04312275
-0.12487059
2015-07-02
-0.00682432
-0.00910329
-0.01490916
-0.00914442
-0.00524145
-0.00760260
-0.00955859
-0.01093485
-0.01039298
-0.00030807
-0.00514581
-0.00052680
0.04258556
2015-07-06
-0.02041501
-0.00557279
-0.00074174
-0.00832483
-0.00366245
0.00531236
-0.01374678
-0.00616629
-0.04924985
-0.00386923
0.00847646
-0.08043804
0.01301789
2015-07-07
-0.00075573
-0.00357689
0.00124004
0.00489383
0.00296007
-0.00166520
-0.00222698
-0.00100173
-0.02084802
0.00606256
-0.01763259
-0.00381456
-0.05560345
2015-07-08
-0.00275584
-0.00453184
-0.00384233
-0.00354046
-0.00896212
0.00098737
-0.01085994
-0.00120083
-0.01126893
-0.01679296
0.00941409
-0.01307963
0.20038814
2015-07-09
-0.00483616
-0.00095885
0.00101481
0.00553124
-0.00602775
0.01337998
-0.00674967
0.00729376
0.04216290
0.00225965
-0.00370327
0.02164208
0.01564501
2015-07-10
0.00520915
0.00152520
-0.00242945
-0.00071933
0.00026134
-0.00690958
0.01269782
0.00477971
0.04918326
0.01226299
-0.00112233
-0.00075810
-0.17106811
2015-07-13
-0.00483788
0.00107060
0.00833721
0.00594746
0.00918952
-0.00651942
0.01368831
-0.00491409
0.00536416
0.01100527
-0.00216179
-0.01029170
-0.19127419
2015-07-14
-0.00407553
-0.00432268
-0.01097116
-0.01253046
-0.00216981
-0.00872940
-0.00971626
-0.00448896
-0.01283933
0.00444327
-0.00164601
0.01596385
-0.03887543
2015-07-15
0.00690093
0.00109854
0.00583561
0.00159492
0.00994242
0.00202519
-0.00341797
0.00281162
-0.02063667
-0.00073526
-0.00530329
-0.03121366
-0.01052644
2015-07-16
-0.00978068
-0.01480705
-0.00772775
-0.00587198
-0.00018763
-0.00445005
-0.00509025
-0.01938588
0.00085074
0.00798273
-0.00296805
-0.00977334
-0.08845541
2015-07-17
0.00561957
-0.00317429
-0.00513273
-0.00527187
-0.00134359
-0.00224982
-0.00011764
-0.00766333
-0.00127633
0.00110557
-0.01054677
-0.00039294
-0.01330027
2015-07-20
-0.00620928
-0.00145639
-0.00531450
-0.00513590
-0.00081157
0.00005642
-0.00132740
-0.00117381
0.00974378
0.00077094
-0.02242676
-0.01464788
0.02479467
2015-07-21
0.00085522
-0.00066965
-0.00124634
0.00047671
-0.00169899
-0.00122366
-0.00580456
0.00995562
-0.01358258
-0.00427080
-0.00298623
0.00417868
-0.00245196
2015-07-22
0.00668977
0.00406344
0.00562094
0.00960279
-0.00115189
0.00349782
0.01407822
0.00706803
-0.00772200
-0.00239057
-0.01093505
-0.02350690
-0.00821700
2015-07-23
-0.00673414
-0.00752781
-0.00177297
-0.00118081
0.00372483
-0.00167791
-0.00586731
0.00013261
-0.01957013
-0.00569221
0.00237941
-0.01515797
0.04200944
2015-07-24
-0.00257794
0.00171153
0.00041692
0.00565423
-0.00607092
0.00154875
-0.00189841
-0.00165610
-0.00263854
-0.01076102
-0.00770790
-0.00641893
0.08344485
2015-07-27
-0.01097386
-0.00172692
-0.00333025
-0.00151532
0.00021728
0.00091261
-0.00480634
-0.00593943
-0.01911593
-0.00579176
0.00999048
-0.01570220
0.12695967
2015-07-28
0.00000000
0.00024552
0.00051963
0.01066703
0.00265798
0.00423479
0.00437183
0.00713153
0.00982593
0.01231007
-0.00018237
0.01237302
-0.14903563
2015-07-29
0.00972414
0.00840311
0.00038468
-0.00217133
0.00300837
-0.00272267
0.00183015
0.01307378
0.01280655
0.00729214
-0.00328927
0.01674114
-0.07250666
2015-07-30
-0.00659059
-0.00146855
-0.00595131
-0.00743078
-0.00057746
-0.00294127
0.00057754
-0.00882347
-0.00483843
0.00002837
-0.00394290
-0.00554930
-0.03004691
2015-07-31
-0.00058374
-0.00446182
-0.00096084
-0.00408862
0.00014042
-0.00105638
-0.00070267
-0.00709576
-0.02817086
-0.00227410
0.00595431
-0.02927858
-0.00082476
2015-08-03
0.00072975
-0.00883403
0.00123999
0.00271652
0.00145229
0.00024987
-0.00283885
-0.00382537
-0.02525959
-0.00276069
-0.00503595
-0.04226441
0.03566022
2015-08-04
-0.00327955
-0.00282343
-0.00216906
-0.00118388
-0.00234131
0.00076619
-0.00755073
-0.00210431
0.02797700
-0.00225224
0.00119254
0.01254012
0.03443216
2015-08-05
0.01369936
-0.00257317
-0.00893644
-0.00613844
-0.00137108
-0.00265091
-0.00525419
-0.00478396
0.02545345
0.00310984
-0.00459475
-0.01298291
-0.03842101
2015-08-06
-0.00316679
0.00174509
-0.00116514
0.00129668
0.00236942
-0.00366261
0.00429741
-0.00169832
-0.01510465
-0.00778320
0.00413623
-0.01091207
0.09596400
2015-08-07
-0.00102889
0.00424625
-0.00198968
0.00219392
-0.00589731
-0.00003205
-0.00222540
0.00267948
-0.02676504
-0.00287902
0.00357096
-0.01784755
-0.02798416
2015-08-10
0.00766858
-0.00242216
-0.00245367
0.00346987
-0.00130234
0.00348546
0.00043662
0.01019511
0.02855393
0.01272684
0.00918896
0.02454249
-0.09061627
2015-08-11
0.00162972
0.01023088
-0.00020342
0.00472608
0.00587400
-0.00251490
0.00835439
0.00046294
-0.04617956
-0.00960306
0.00307444
